tahun,bulan,benua,region,nama_negara,nilai_impor
2010,"Juli","Asia dan Timur Tengah","ASEAN","Singapura",1744053
2010,"Juli","Asia dan Timur Tengah","ASEAN","Thailand",685465
2010,"Juli","Asia dan Timur Tengah","ASEAN","Vietnam",85103
2010,"Juli","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",176520
2010,"Juli","Asia dan Timur Tengah","Asia Selatan","India",258177
2010,"Juli","Asia dan Timur Tengah","Timur Tengah","Irak",472
2010,"Juli","Asia dan Timur Tengah","Asia Timur","Jepang",1660336
2010,"Juli","Asia dan Timur Tengah","Asia Timur","Korea Selatan",753276
2010,"Juli","Asia dan Timur Tengah","Asia Selatan","Pakistan",3645
2010,"Juli","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",1967893
2010,"Juli","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",404782
2010,"Juli","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",275951
2010,"Juli","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",293951
2010,"Juli","Australia dan Oceania","Australia","Australia",367906
2010,"Juli","Australia dan Oceania","New Zealand","New Zealand",69241
2010,"Juli","Afrika","Afrika Selatan","Afrika Selatan",57111
2010,"Juli","Afrika","Afrika Lainnya","Afrika lainnya",219873
2010,"Juli","Keterangan Lainnya","Keterangan Lainnya","Impor yang tidak dapat diklasifikasikan  2)",83608
2010,"Juli","Keterangan Lainnya","Keterangan Lainnya","Asuransi dan ongkos pengangkutan",700007
2010,"Agustus","Amerika","Amerika Utara","Amerika Serikat",784634
2010,"Agustus","Amerika","Amerika Utara","Kanada",102054
2010,"Agustus","Amerika","Amerika Tengah dan Selatan","Argentina",110246
2010,"Agustus","Amerika","Amerika Tengah dan Selatan","Brasil",196395
2010,"Agustus","Amerika","Amerika Tengah dan Selatan","Meksiko",13415
2010,"Agustus","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",37072
2010,"Agustus","Eropa","Uni Eropa","Belanda",55967
2010,"Agustus","Eropa","Uni Eropa","Belgia",45878
2010,"Agustus","Eropa","Uni Eropa","Inggris",88140
2010,"Agustus","Eropa","Uni Eropa","Italia",85618
2010,"Agustus","Eropa","Uni Eropa","Jerman",255563
2010,"Agustus","Eropa","Uni Eropa","Perancis",104591
2010,"Agustus","Eropa","Uni Eropa","Spanyol",23024
2010,"Agustus","Eropa","Uni Eropa","Uni Eropa lainnya ",247934
2010,"Agustus","Eropa","Rusia","Rusia",169442
2010,"Agustus","Eropa","Turki","Turki",21056
2010,"Agustus","Eropa","Eropa Lainnya","Eropa lainnya",148399
2010,"Agustus","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",56593
2010,"Agustus","Asia dan Timur Tengah","ASEAN","Filipina",58884
2010,"Agustus","Asia dan Timur Tengah","ASEAN","Kamboja",999
2010,"Agustus","Asia dan Timur Tengah","ASEAN","Laos",0
2010,"Agustus","Asia dan Timur Tengah","ASEAN","Malaysia",946333
2010,"Agustus","Asia dan Timur Tengah","ASEAN","Myanmar",1475
2010,"Agustus","Asia dan Timur Tengah","ASEAN","Singapura",1634738
2010,"Agustus","Asia dan Timur Tengah","ASEAN","Thailand",663408
2010,"Agustus","Asia dan Timur Tengah","ASEAN","Vietnam",80128
2010,"Agustus","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",167287
2010,"Agustus","Asia dan Timur Tengah","Asia Selatan","India",335993
2010,"Agustus","Asia dan Timur Tengah","Timur Tengah","Irak",19
2010,"Agustus","Asia dan Timur Tengah","Asia Timur","Jepang",1634376
2010,"Agustus","Asia dan Timur Tengah","Asia Timur","Korea Selatan",652131
2010,"Agustus","Asia dan Timur Tengah","Asia Selatan","Pakistan",4493
2010,"Agustus","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",2065455
2010,"Agustus","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",380282
2010,"Agustus","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",265297
2010,"Agustus","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",375735
2010,"Agustus","Australia dan Oceania","Australia","Australia",354424
2010,"Agustus","Australia dan Oceania","New Zealand","New Zealand",66607
2010,"Agustus","Afrika","Afrika Selatan","Afrika Selatan",46196
2010,"Agustus","Afrika","Afrika Lainnya","Afrika lainnya",159600
2010,"Agustus","Keterangan Lainnya","Keterangan Lainnya","Impor yang tidak dapat diklasifikasikan  2)",84431
2010,"Agustus","Keterangan Lainnya","Keterangan Lainnya","Asuransi dan ongkos pengangkutan",701694
2010,"September","Amerika","Amerika Utara","Amerika Serikat",538761
2010,"September","Amerika","Amerika Utara","Kanada",70409
2010,"September","Amerika","Amerika Tengah dan Selatan","Argentina",70061
2010,"September","Amerika","Amerika Tengah dan Selatan","Brasil",85035
2010,"September","Amerika","Amerika Tengah dan Selatan","Meksiko",14440
2010,"September","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",21994
2010,"September","Eropa","Uni Eropa","Belanda",48391
2010,"September","Eropa","Uni Eropa","Belgia",45370
2010,"September","Eropa","Uni Eropa","Inggris",63688
2010,"September","Eropa","Uni Eropa","Italia",62159
2010,"September","Eropa","Uni Eropa","Jerman",254711
2010,"September","Eropa","Uni Eropa","Perancis",123700
2010,"September","Eropa","Uni Eropa","Spanyol",19788
2010,"September","Eropa","Uni Eropa","Uni Eropa lainnya ",121716
2010,"September","Eropa","Rusia","Rusia",184831
2010,"September","Eropa","Turki","Turki",31096
2010,"September","Eropa","Eropa Lainnya","Eropa lainnya",91168
2010,"September","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",42883
2010,"September","Asia dan Timur Tengah","ASEAN","Filipina",55154
2010,"September","Asia dan Timur Tengah","ASEAN","Kamboja",266
2010,"September","Asia dan Timur Tengah","ASEAN","Laos",36
2010,"September","Asia dan Timur Tengah","ASEAN","Malaysia",391971
2010,"September","Asia dan Timur Tengah","ASEAN","Myanmar",1266
2010,"September","Asia dan Timur Tengah","ASEAN","Singapura",1628279
2010,"September","Asia dan Timur Tengah","ASEAN","Thailand",507376
2010,"September","Asia dan Timur Tengah","ASEAN","Vietnam",63308
2010,"September","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",144298
2010,"September","Asia dan Timur Tengah","Asia Selatan","India",207699
2010,"September","Asia dan Timur Tengah","Timur Tengah","Irak",5
2010,"September","Asia dan Timur Tengah","Asia Timur","Jepang",1253878
2010,"September","Asia dan Timur Tengah","Asia Timur","Korea Selatan",560469
2010,"September","Asia dan Timur Tengah","Asia Selatan","Pakistan",3417
2010,"September","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",1328805
2010,"September","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",201393
2010,"September","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",229190
2010,"September","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",265546
2010,"September","Australia dan Oceania","Australia","Australia",325746
2010,"September","Australia dan Oceania","New Zealand","New Zealand",42264
2010,"September","Afrika","Afrika Selatan","Afrika Selatan",52908
2010,"September","Afrika","Afrika Lainnya","Afrika lainnya",35527
2010,"September","Keterangan Lainnya","Keterangan Lainnya","Impor yang tidak dapat diklasifikasikan  2)",52646
2010,"September","Keterangan Lainnya","Keterangan Lainnya","Asuransi dan ongkos pengangkutan",482854
2010,"Oktober","Amerika","Amerika Utara","Amerika Serikat",739288
2010,"Oktober","Amerika","Amerika Utara","Kanada",91960
2010,"Oktober","Amerika","Amerika Tengah dan Selatan","Argentina",42739
2010,"Oktober","Amerika","Amerika Tengah dan Selatan","Brasil",167403
2010,"Oktober","Amerika","Amerika Tengah dan Selatan","Meksiko",14830
2010,"Oktober","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",47000
2010,"Oktober","Eropa","Uni Eropa","Belanda",52043
2010,"Oktober","Eropa","Uni Eropa","Belgia",59075
2010,"Oktober","Eropa","Uni Eropa","Inggris",61908
2010,"Oktober","Eropa","Uni Eropa","Italia",72579
2010,"Oktober","Eropa","Uni Eropa","Jerman",314251
2010,"Oktober","Eropa","Uni Eropa","Perancis",100065
2010,"Oktober","Eropa","Uni Eropa","Spanyol",20682
2010,"Oktober","Eropa","Uni Eropa","Uni Eropa lainnya ",227549
2010,"Oktober","Eropa","Rusia","Rusia",87111
2010,"Oktober","Eropa","Turki","Turki",30351
2010,"Oktober","Eropa","Eropa Lainnya","Eropa lainnya",107987
2010,"Oktober","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",61354
2010,"Oktober","Asia dan Timur Tengah","ASEAN","Filipina",54860
2010,"Oktober","Asia dan Timur Tengah","ASEAN","Kamboja",754
2010,"Oktober","Asia dan Timur Tengah","ASEAN","Laos",0
2010,"Oktober","Asia dan Timur Tengah","ASEAN","Malaysia",698460
2010,"Oktober","Asia dan Timur Tengah","ASEAN","Myanmar",602
2010,"Oktober","Asia dan Timur Tengah","ASEAN","Singapura",1991980
2010,"Oktober","Asia dan Timur Tengah","ASEAN","Thailand",610241
2010,"Oktober","Asia dan Timur Tengah","ASEAN","Vietnam",86895
2010,"Oktober","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",160483
2010,"Oktober","Asia dan Timur Tengah","Asia Selatan","India",194786
2010,"Oktober","Asia dan Timur Tengah","Timur Tengah","Irak",0
2010,"Oktober","Asia dan Timur Tengah","Asia Timur","Jepang",1553921
2010,"Oktober","Asia dan Timur Tengah","Asia Timur","Korea Selatan",706127
2010,"Oktober","Asia dan Timur Tengah","Asia Selatan","Pakistan",6028
2010,"Oktober","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",1728792
2010,"Oktober","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",473010
2010,"Oktober","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",348634
2010,"Oktober","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",385882
2010,"Oktober","Australia dan Oceania","Australia","Australia",405895
2010,"Oktober","Australia dan Oceania","New Zealand","New Zealand",49399
2010,"Oktober","Afrika","Afrika Selatan","Afrika Selatan",48149
2010,"Oktober","Afrika","Afrika Lainnya","Afrika lainnya",56125
2010,"Oktober","Keterangan Lainnya","Keterangan Lainnya","Impor yang tidak dapat diklasifikasikan  2)",68648
2010,"Oktober","Keterangan Lainnya","Keterangan Lainnya","Asuransi dan ongkos pengangkutan",614900
2010,"November","Amerika","Amerika Utara","Amerika Serikat",569069
2010,"November","Amerika","Amerika Utara","Kanada",78043
2010,"November","Amerika","Amerika Tengah dan Selatan","Argentina",110208
2010,"November","Amerika","Amerika Tengah dan Selatan","Brasil",319162
2010,"November","Amerika","Amerika Tengah dan Selatan","Meksiko",25394
2010,"November","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",81060
2010,"November","Eropa","Uni Eropa","Belanda",51739
2010,"November","Eropa","Uni Eropa","Belgia",41001
2010,"November","Eropa","Uni Eropa","Inggris",68502
2010,"November","Eropa","Uni Eropa","Italia",74694
2010,"November","Eropa","Uni Eropa","Jerman",300875
2010,"November","Eropa","Uni Eropa","Perancis",227596
2010,"November","Eropa","Uni Eropa","Spanyol",27710
2010,"November","Eropa","Uni Eropa","Uni Eropa lainnya ",199780
2010,"November","Eropa","Rusia","Rusia",132299
2010,"November","Eropa","Turki","Turki",33674
2010,"November","Eropa","Eropa Lainnya","Eropa lainnya",125323
2010,"November","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",46340
2010,"November","Asia dan Timur Tengah","ASEAN","Filipina",54754
2010,"November","Asia dan Timur Tengah","ASEAN","Kamboja",246
2010,"November","Asia dan Timur Tengah","ASEAN","Laos",2
2010,"November","Asia dan Timur Tengah","ASEAN","Malaysia",1068266
2010,"November","Asia dan Timur Tengah","ASEAN","Myanmar",1984
2010,"November","Asia dan Timur Tengah","ASEAN","Singapura",1656677
2010,"November","Asia dan Timur Tengah","ASEAN","Thailand",652547
2010,"November","Asia dan Timur Tengah","ASEAN","Vietnam",203277
2010,"November","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",204106
2010,"November","Asia dan Timur Tengah","Asia Selatan","India",351630
2010,"November","Asia dan Timur Tengah","Timur Tengah","Irak",24
2010,"November","Asia dan Timur Tengah","Asia Timur","Jepang",1519721
2010,"November","Asia dan Timur Tengah","Asia Timur","Korea Selatan",762999
2010,"November","Asia dan Timur Tengah","Asia Selatan","Pakistan",12447
2010,"November","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",1976638
2010,"November","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",390685
2010,"November","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",287486
2010,"November","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",324961
2010,"November","Australia dan Oceania","Australia","Australia",365974
2010,"November","Australia dan Oceania","New Zealand","New Zealand",57921
2010,"November","Afrika","Afrika Selatan","Afrika Selatan",34732
2010,"November","Afrika","Afrika Lainnya","Afrika lainnya",209477
2010,"November","Keterangan Lainnya","Keterangan Lainnya","Impor yang tidak dapat diklasifikasikan  2)",125350
2010,"November","Keterangan Lainnya","Keterangan Lainnya","Asuransi dan ongkos pengangkutan",712734
2010,"Desember","Amerika","Amerika Utara","Amerika Serikat",713969
2010,"Desember","Amerika","Amerika Utara","Kanada",148232
2010,"Desember","Amerika","Amerika Tengah dan Selatan","Argentina",125036
2010,"Desember","Amerika","Amerika Tengah dan Selatan","Brasil",336481
2010,"Desember","Amerika","Amerika Tengah dan Selatan","Meksiko",35373
2010,"Desember","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",22534
2010,"Desember","Eropa","Uni Eropa","Belanda",62568
2010,"Desember","Eropa","Uni Eropa","Belgia",35432
2010,"Desember","Eropa","Uni Eropa","Inggris",72778
2010,"Desember","Eropa","Uni Eropa","Italia",95994
2010,"Desember","Eropa","Uni Eropa","Jerman",273736
2010,"Desember","Eropa","Uni Eropa","Perancis",106690
2010,"Desember","Eropa","Uni Eropa","Spanyol",28353
2010,"Desember","Eropa","Uni Eropa","Uni Eropa lainnya ",187148
2010,"Desember","Eropa","Rusia","Rusia",28896
2010,"Desember","Eropa","Turki","Turki",31219
2010,"Desember","Eropa","Eropa Lainnya","Eropa lainnya",113748
2010,"Desember","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",68215
2010,"Desember","Asia dan Timur Tengah","ASEAN","Filipina",49285
2010,"Desember","Asia dan Timur Tengah","ASEAN","Kamboja",559
2010,"Desember","Asia dan Timur Tengah","ASEAN","Laos",284
2010,"Desember","Asia dan Timur Tengah","ASEAN","Malaysia",898823
2010,"Desember","Asia dan Timur Tengah","ASEAN","Myanmar",2207
2010,"Desember","Asia dan Timur Tengah","ASEAN","Singapura",2079591
2010,"Desember","Asia dan Timur Tengah","ASEAN","Thailand",625577
2010,"Desember","Asia dan Timur Tengah","ASEAN","Vietnam",214193
2010,"Desember","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",187997
2010,"Desember","Asia dan Timur Tengah","Asia Selatan","India",366449
2010,"Desember","Asia dan Timur Tengah","Timur Tengah","Irak",102
2010,"Desember","Asia dan Timur Tengah","Asia Timur","Jepang",1566998
2010,"Desember","Asia dan Timur Tengah","Asia Timur","Korea Selatan",697653
2010,"Desember","Asia dan Timur Tengah","Asia Selatan","Pakistan",10876
2010,"Desember","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",2217409
2010,"Desember","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",580626
2010,"Desember","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",308244
2010,"Desember","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",724534
2010,"Desember","Australia dan Oceania","Australia","Australia",494975
2010,"Desember","Australia dan Oceania","New Zealand","New Zealand",53436
2010,"Desember","Afrika","Afrika Selatan","Afrika Selatan",61229
2010,"Desember","Afrika","Afrika Lainnya","Afrika lainnya",254090
2010,"Desember","Keterangan Lainnya","Keterangan Lainnya","Impor yang tidak dapat diklasifikasikan  2)",97365
2010,"Desember","Keterangan Lainnya","Keterangan Lainnya","Asuransi dan ongkos pengangkutan",762939
2011,"Januari","Amerika","Amerika Utara","Amerika Serikat",607712
2011,"Januari","Amerika","Amerika Utara","Kanada",143265
2011,"Januari","Amerika","Amerika Tengah dan Selatan","Argentina",67936
2011,"Januari","Amerika","Amerika Tengah dan Selatan","Brasil",167472
2011,"Januari","Amerika","Amerika Tengah dan Selatan","Meksiko",24683
2011,"Januari","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",53381
2011,"Januari","Eropa","Uni Eropa","Belanda",44436
2011,"Januari","Eropa","Uni Eropa","Belgia",35818
2011,"Januari","Eropa","Uni Eropa","Inggris",59857
2011,"Januari","Eropa","Uni Eropa","Italia",82206
2011,"Januari","Eropa","Uni Eropa","Jerman",271784
2011,"Januari","Eropa","Uni Eropa","Perancis",94683
2011,"Januari","Eropa","Uni Eropa","Spanyol",20906
2011,"Januari","Eropa","Uni Eropa","Uni Eropa lainnya ",194122
2011,"Januari","Eropa","Rusia","Rusia",90158
2011,"Januari","Eropa","Turki","Turki",119382
2011,"Januari","Eropa","Eropa Lainnya","Eropa lainnya",103089
2011,"Januari","Asia dan Timur Tengah","ASEAN","Brunei Darussalam",122556
2011,"Januari","Asia dan Timur Tengah","ASEAN","Filipina",47179
2011,"Januari","Asia dan Timur Tengah","ASEAN","Kamboja",761
2011,"Januari","Asia dan Timur Tengah","ASEAN","Laos",129
2011,"Januari","Asia dan Timur Tengah","ASEAN","Malaysia",758897
2011,"Januari","Asia dan Timur Tengah","ASEAN","Myanmar",1393
2011,"Januari","Asia dan Timur Tengah","ASEAN","Singapura",2008213
2011,"Januari","Asia dan Timur Tengah","ASEAN","Thailand",701755
2011,"Januari","Asia dan Timur Tengah","ASEAN","Vietnam",193054
2011,"Januari","Asia dan Timur Tengah","Asia Timur","Hong Kong SAR",183995
2011,"Januari","Asia dan Timur Tengah","Asia Selatan","India",275392
2011,"Januari","Asia dan Timur Tengah","Timur Tengah","Irak",0
2011,"Januari","Asia dan Timur Tengah","Asia Timur","Jepang",1381300
2011,"Januari","Asia dan Timur Tengah","Asia Timur","Korea Selatan",828236
2011,"Januari","Asia dan Timur Tengah","Asia Selatan","Pakistan",14284
2011,"Januari","Asia dan Timur Tengah","Asia Timur","Republik Rakyat Cina",1816315
2011,"Januari","Asia dan Timur Tengah","Timur Tengah","Saudi Arabia",266035
2011,"Januari","Asia dan Timur Tengah","Asia Timur","Taiwan, Provinsi China",294986
2011,"Januari","Asia dan Timur Tengah","Asia dan Timur Tengah Lainnya","Asia dan Timur Tengah Lainnya",471175
2011,"Januari","Australia dan Oceania","Australia","Australia",308518
2011,"Januari","Australia dan Oceania","New Zealand","New Zealand",58182
2011,"Januari","Afrika","Afrika Selatan","Afrika Selatan",68475
2011,"Januari","Afrika","Afrika Lainnya","Afrika lainnya",293704
2011,"Januari","Keterangan Lainnya","Keterangan Lainnya","Impor yang tidak dapat diklasifikasikan  2)",77852
2011,"Januari","Keterangan Lainnya","Keterangan Lainnya","Asuransi dan ongkos pengangkutan",679240
2011,"Februari","Amerika","Amerika Utara","Amerika Serikat",675800
2011,"Februari","Amerika","Amerika Utara","Kanada",115569
2011,"Februari","Amerika","Amerika Tengah dan Selatan","Argentina",87382
2011,"Februari","Amerika","Amerika Tengah dan Selatan","Brasil",136818
2011,"Februari","Amerika","Amerika Tengah dan Selatan","Meksiko",21582
2011,"Februari","Amerika","Amerika Tengah dan Selatan","Amerika Tengah dan Selatan lainnya",33424
2011,"Februari","Eropa","Uni Eropa","Belanda",44046
2011,"Februari","Eropa","Uni Eropa","Belgia",39825
2011,"Februari","Eropa","Uni Eropa","Inggris",51539
